run,save,context:categories:begin_technique,context:categories:d3d_map,context:categories:dirty_states,context:categories:dlss_evaluate,context:categories:lighting_geometry,context:categories:main_render_depth,context:categories:render_pass_immediate,context:categories:shadow_maps,context:categories:volumetric_shadow_shader_get,context:categories:wait_get_poses,context:kernelParentContext:cbp,context:kernelParentContext:hdtsmp64,context:kernelParentContext:other_or_unresolved,context:nativeByContext:begin_technique,context:nativeByContext:dirty_states,context:nativeByContext:dlss_evaluate,context:nativeByContext:lighting_geometry,context:nativeByContext:main_render_depth,context:nativeByContext:render_pass_immediate,context:nativeByContext:shadow_maps,context:nativeByContext:wait_get_poses,coverageErrorMs,coverageStatus,cpuSpikeEndpointDurationMs,cpuSpikeSampledSharePct,cpuSpikeSampledWeightMs,frames,missingRenderStackMs,process:accepted_draw_dispatch,process:accepted_draw_observer_candidate,process:colour_copy_sanitation,process:compound_frustum,process:d3d_lock_execution,process:guide_encoding,process:input_preparation,process:job_dispatch,process:job_wait_help_execution,process:leaf_csx,process:leaf_d3d11,process:leaf_kernel_sync,process:leaf_ngx_dlss,process:leaf_nvidia_um,process:leaf_openvr,process:leaf_other,process:leaf_skyrim,process:leaf_streamline,process:material_expanded_guard_and_pbr_union,process:material_expanded_guard_union,process:material_guard_union,process:material_legacy_guard_union,process:material_logger_descendant_in_guard,process:material_named_material_leaf,process:material_pbr_predicate,process:material_probe,process:material_rejection_logger,process:material_should_skip,process:native_resolved_render,process:native_stereo_boundary,process:native_unresolved,process:per_eye_submit,process:presentation_mutex_candidate,process:readback_wrapper,process:relatch_service,process:render_wrapper,process:retain_light,process:retain_scene,process:retention_allocator,process:retention_folded_reference_candidate,process:retention_hash,process:retention_reference,process:retention_spin,process:retention_vector,process:sphere_A,process:sphere_B,process:submit_upscaled_frame,process:temporal_union,process:truepbr_material_predicate,process:vendor_evaluate,processSampled,ready,recordedFps,render:accepted_draw_dispatch,render:accepted_draw_observer_candidate,render:colour_copy_sanitation,render:compound_frustum,render:d3d_lock_execution,render:guide_encoding,render:input_preparation,render:job_dispatch,render:job_wait_help_execution,render:leaf_csx,render:leaf_d3d11,render:leaf_kernel_sync,render:leaf_ngx_dlss,render:leaf_nvidia_um,render:leaf_openvr,render:leaf_other,render:leaf_skyrim,render:leaf_streamline,render:material_expanded_guard_and_pbr_union,render:material_expanded_guard_union,render:material_guard_union,render:material_legacy_guard_union,render:material_logger_descendant_in_guard,render:material_named_material_leaf,render:material_pbr_predicate,render:material_probe,render:material_rejection_logger,render:material_should_skip,render:native_resolved_render,render:native_stereo_boundary,render:native_unresolved,render:per_eye_submit,render:presentation_mutex_candidate,render:readback_wrapper,render:relatch_service,render:render_wrapper,render:retain_light,render:retain_scene,render:retention_allocator,render:retention_folded_reference_candidate,render:retention_hash,render:retention_reference,render:retention_spin,render:retention_vector,render:sphere_A,render:sphere_B,render:submit_upscaled_frame,render:temporal_union,render:truepbr_material_predicate,render:vendor_evaluate,renderRunning,renderSampled,unresolvedCsxMs,wait
Current interrupted,11,0.7260633637548894,0.45145123859191655,0.414035332464146,0.16694276401564542,0.6707569752281617,1.2241876140808337,3.417163102998692,0.33829426336375495,0.4452949152542372,0.17451160365058668,6.805014993481104,8.862760495436753,4.074160104302474,0.4884934810951759,0.1358567144719687,,0.3301817470664929,0.47133481095176005,1.2505857887874827,0.2751322033898305,0.002607561929595828,1.9764999904873548,PASS,1266.5075999999544,11.596630568913811,921.8985000000007,767,38.0501,,,0.011848631029986961,0.1359393741851369,,0.007813298565840938,,0.24630299869621897,0.189348631029987,1.310502346805736,0.853935984354628,23.184528552803133,0.06130065189048238,2.600669491525425,0.14749556714471965,11.274731421121244,16.857109908735367,0.03673402868318122,0.06028174706649282,0.06028174706649282,0.06028174706649282,0.06028174706649282,0.0,0.05768018252933508,0.0,0.05376870925684485,0.0,0.06028174706649282,,0.5123629726205996,16.857109908735367,0.5097558018252931,0.0013541069100391134,0.006591655801825293,,0.0013010430247718384,0.019681486310299867,0.019681486310299867,0.01184419817470665,,0.002679400260756193,,,0.001303780964797914,,0.3896110821382009,0.3417354628422426,0.007892698826597131,,0.16694276401564542,56.32700795306433,0.7929305084647921,76.7,,,0.011848631029986961,0.00521238591916558,,0.007813298565840938,,0.04460052151238592,0.189348631029987,1.294775488917861,0.8474173402868314,1.8938539765319435,0.06130065189048238,0.35213024771838314,0.13040873533246414,1.6784908735332458,4.07087327249022,0.03542998696219035,0.06028174706649282,0.06028174706649282,0.06028174706649282,0.06028174706649282,0.0,0.05768018252933508,0.0,0.05376870925684485,0.0,0.06028174706649282,,0.5123629726205996,4.07087327249022,0.5097558018252931,0.0013541069100391134,0.006591655801825293,,0.0013010430247718384,0.019681486310299867,0.019681486310299867,0.01184419817470665,,0.002679400260756193,,,0.001303780964797914,,0.021117601043024774,0.3417354628422426,0.007892698826597131,,0.16694276401564542,10.306466753583049,10.364680573663652,0.0,1.9409893089958201
Current interrupted,09,0.8605112318840576,0.4161398550724639,0.32928940217391306,0.13771259057971008,0.21834909420289852,0.39782436594202886,3.618988949275363,2.863946739130435,,0.17395425724637692,1.1700645833333332,0.5639353260869566,2.597517391304348,0.4247253623188403,0.185931884057971,,0.0932884963768116,0.06433813405797104,1.3094876811594203,0.8728181159420287,0.0009057065217391305,1.3285999970248668,PASS,1549.7515999998654,15.396522730793079,1460.8721000000005,1104,69.5675,,,0.0009057971014492754,0.008152173913043478,,,0.006340489130434782,0.8279136775362319,,1.0481740942028985,0.9178205615942028,6.140101539855076,0.06070135869565219,3.3628542572463758,0.15623885869565218,4.570602445652171,6.974251177536238,0.02355597826086956,0.07994809782608697,0.07994809782608697,0.07994809782608697,0.07994809782608697,0.0,0.0745783514492754,0.0,0.0654564311594203,0.0,0.07994809782608697,,1.0484633152173908,6.974251177536238,1.0466526268115937,0.0009048913043478261,0.04365670289855071,,0.0036232789855072463,0.009179257246376811,0.009179257246376811,0.004529347826086956,,0.0027173007246376808,,,,,0.012759329710144927,,0.04727998188405795,,0.13771259057971008,23.254300271739115,0.05754782608203046,110.4,,,0.0009057971014492754,,,,0.006340489130434782,,,1.0345871376811593,0.9114004528985508,1.3431971920289865,0.06070135869565219,1.0590989130434778,0.1471808876811595,1.1707961956521733,2.844884873188409,0.022650181159420284,0.07994809782608697,0.07994809782608697,0.07994809782608697,0.07994809782608697,0.0,0.0745783514492754,0.0,0.0654564311594203,0.0,0.07994809782608697,,1.0484633152173908,2.844884873188409,1.0466526268115937,0.0009048913043478261,0.04365670289855071,,0.0036232789855072463,0.009179257246376811,0.009179257246376811,0.004529347826086956,,0.0027173007246376808,,,,,,,0.04727998188405795,,0.13771259057971008,8.561917934784049,8.59449719202899,0.0,0.43970869565296516
Current interrupted,12,0.5907561475409839,0.4499942622950819,0.3029313524590165,0.1312539959016394,0.5322443647540978,1.2445952868852468,3.009856454918031,0.5176422131147544,0.5136672131147538,0.1601441598360656,1.037039139344262,0.6927010245901638,2.7758250000000007,0.4157532786885249,0.12221895491803281,0.0010252049180327868,0.27526075819672136,0.5187610655737709,1.0330059426229508,0.4015757172131152,0.0010245901639344263,4.007200019863376,PASS,458.28380000006064,4.816519095563323,462.4606,976,49.1701,,,0.0040996926229508205,0.3819227459016393,,0.01333063524590164,,0.25714713114754095,0.3307072745901642,1.1151102459016393,0.7252168032786873,7.115946823770491,0.045135758196721304,2.5038051229508196,0.10432428278688524,5.063803278688523,17.063993852459046,0.022636885245901642,0.055471413934426235,0.055471413934426235,0.055471413934426235,0.055471413934426235,0.0,0.05239579918032787,0.0,0.04720348360655738,0.0,0.055471413934426235,,0.45921834016393454,17.063993852459046,0.4581933401639345,,0.005127049180327869,,0.004098872950819673,0.03308678278688524,0.03308678278688524,0.013388831967213115,0.0031578893442622945,0.0031687499999999997,,,,,1.6666952868852474,0.321900307377049,0.009225922131147542,,0.1312539959016394,33.75997305327864,0.054950102475796396,97.6,,,0.0040996926229508205,0.03491618852459016,,0.01333063524590164,,0.11401813524590165,0.3307072745901642,1.09256618852459,0.7159954918032776,1.6914441598360654,0.045135758196721304,0.36207028688524595,0.09407838114754098,1.2670731557377033,4.547680327868848,0.021612295081967214,0.055471413934426235,0.055471413934426235,0.055471413934426235,0.055471413934426235,0.0,0.05239579918032787,0.0,0.04720348360655738,0.0,0.055471413934426235,,0.45921834016393454,4.547680327868848,0.4581933401639345,,0.005127049180327869,,0.004098872950819673,0.03308678278688524,0.03308678278688524,0.013388831967213115,0.0031578893442622945,0.0031687499999999997,,,,,0.12341516393442627,0.321900307377049,0.009225922131147542,,0.1312539959016394,9.827646721311579,9.837656045081978,0.0,0.3674105532821566
Current interrupted,10,1.2927270988310304,0.5857036131774713,0.47339564293304964,0.14138140276301808,0.36130903294367694,0.4484400637619555,4.862723166843782,3.6800581296493204,,0.13283772582359196,0.9687901168969183,0.5989062699256111,2.715814133900107,0.6643229543039325,0.25752465462274177,,0.1753454835281615,0.0775731137088204,1.8646845908607892,1.1962600425079695,0.0021249734325185974,0.1980000316980295,PASS,191.57059999997728,1.8951028946805635,183.28250000000008,941,64.1063,,,0.001063230605738576,,,,0.006377045696068012,0.6474330499468649,0.0010639744952178534,1.4145346439957511,1.101255472901171,6.277693411264615,0.04571253985122211,3.3385092454835292,0.10327970244420832,4.716752922422958,8.366205632306054,0.02338416578108395,0.1275697130712008,0.1275697130712008,0.1275697130712008,0.1275697130712008,0.0,0.12438299681190217,0.0,0.10950637619553663,0.0,0.1275697130712008,,0.106194261424017,8.366205632306054,0.10406705632306057,,0.023486078639744952,,0.0021263549415515407,0.007439744952178534,0.007439744952178534,0.003188097768331562,,0.002124654622741764,,,0.0010631243358129648,,,,0.02561243358129649,,0.14138140276301808,25.387327736450565,0.05008841660706361,94.1,,,0.001063230605738576,,,,0.006377045696068012,,0.0010639744952178534,1.4007195536663142,1.0895657810839552,1.3783985122210418,0.04571253985122211,0.4417869287991498,0.09584080765143464,1.4028444208289055,4.401635281615301,0.02125876726886291,0.1275697130712008,0.1275697130712008,0.1275697130712008,0.1275697130712008,0.0,0.12438299681190217,0.0,0.10950637619553663,0.0,0.1275697130712008,,0.106194261424017,4.401635281615301,0.10406705632306057,,0.023486078639744952,,0.0021263549415515407,0.007439744952178534,0.007439744952178534,0.003188097768331562,,0.002124654622741764,,,0.0010631243358129648,,,,0.02561243358129649,,0.14138140276301808,10.233889373009672,10.277762592986145,0.0,0.34322518597486745
Current R3,08,1.73897238493724,0.6819369595536957,0.5913705718270574,0.11161227336122735,0.5299824267782427,0.7601715481171547,6.028719246861913,3.7805128312412775,,0.13528270571827056,6.596919246861936,8.522737517433738,4.679613110181308,1.0403131101813112,0.3444411436541143,0.001394560669456067,0.24542580195258012,0.16460209205020915,2.4348748953974924,1.213219804741982,0.0041841004184100415,0.06660000149349798,PASS,241.63319999998123,2.4340540402150532,230.26509999999996,717,52.2443,,,0.005579637377963739,0.012544769874476985,,,0.0041867503486750345,0.5318277545327754,,1.6144419804741998,1.3933442119944195,22.4694252440725,0.04604072524407253,3.7441822873082296,0.10246513249651328,6.414436680613676,12.150631241283124,0.023716875871687585,0.12690753138075317,0.12690753138075317,0.12690753138075317,0.12690753138075317,0.0,0.12272496513249652,0.0,0.10181115760111578,0.0,0.12690753138075317,,0.12525076708507674,12.150631241283124,0.12385481171548121,0.00139442119944212,0.001395118549511855,,0.001394281729428173,0.016746582984658295,0.016746582984658295,0.004191771269177126,0.002789260808926081,0.002789121338912134,,,,0.0934039051603905,,,0.002789400278940028,,0.11161227336122735,47.9586843793585,0.11523472803483273,71.7,,,0.005579637377963739,0.008360669456066944,,,0.0041867503486750345,,,1.5976707112970727,1.3835813110181292,1.6443411436541144,0.04604072524407253,0.5211193863319384,0.09126652719665272,1.6572104602510478,6.230516457461646,0.02232217573221757,0.12690753138075317,0.12690753138075317,0.12690753138075317,0.12690753138075317,0.0,0.12272496513249652,0.0,0.10181115760111578,0.0,0.12690753138075317,,0.12525076708507674,6.230516457461646,0.12385481171548121,0.00139442119944212,0.001395118549511855,,0.001394281729428173,0.016746582984658295,0.016746582984658295,0.004191771269177126,0.002789260808926081,0.002789121338912134,,,,0.045984100418410036,,,0.002789400278940028,,0.11161227336122735,13.181131520224312,13.194068898186925,0.0,0.6507280334723664
Current R3,11,0.7236566700100292,0.4204185556670012,0.35141815446339025,0.14970962888665987,0.5662489468405215,1.106183049147442,3.094535105315946,0.28484142427281844,0.42408024072216655,0.17112166499498493,7.462336208625895,9.133639117352073,4.190340220661989,0.49820852557673034,0.13665185556670012,,0.28096930792377117,0.363750952858576,1.1589139418254755,0.23878575727181553,0.0010030090270812437,4.845600002692663,PASS,924.8555999999724,9.339640827664262,863.8428999999994,997,67.32429999999998,,,0.008020661985957873,0.1064346038114343,,0.005007221664994985,,0.31450160481444334,0.18147001003009022,1.2161037111333988,0.7530906720160487,24.263977733199603,0.04920852557673018,2.42099378134403,0.1349576730190572,8.630927482447335,15.287506018054161,0.023167602808425274,0.05524704112337011,0.05524704112337011,0.05524704112337011,0.05524704112337011,0.0,0.057252156469408205,0.0,0.04121514543630892,0.0,0.05524704112337011,,0.4794624874623873,15.287506018054161,0.4754518555667002,0.0010039117352056168,0.006102507522567704,,,0.028426379137412236,0.029429287863590777,0.009028686058174524,0.003006318956870612,0.0030052156469408224,,,0.002006218655967904,,0.3370301905717151,0.32128505516549655,0.006102507522567704,,0.14970962888665987,52.77993319959862,0.2043921765291014,99.7,,,0.008020661985957873,,,0.005007221664994985,,0.018590471414242724,0.18147001003009022,1.197904714142426,0.7470071213640929,1.7664210631895676,0.04920852557673018,0.3182836509528585,0.12493009027081245,1.4018030090270819,3.6503203610832493,0.02116158475426279,0.05524704112337011,0.05524704112337011,0.05524704112337011,0.05524704112337011,0.0,0.057252156469408205,0.0,0.04121514543630892,0.0,0.05524704112337011,,0.4794624874623873,3.6503203610832493,0.4754518555667002,0.0010039117352056168,0.006102507522567704,,,0.028426379137412236,0.029429287863590777,0.009028686058174524,0.003006318956870612,0.0030052156469408224,,,0.002006218655967904,,0.003009027081243731,0.32128505516549655,0.006102507522567704,,0.14970962888665987,9.233579839521878,9.277040120361104,0.0,0.5969784353057839
Current R3,09,0.7932535454545453,0.4683585454545454,0.3670689999999999,0.12093027272727265,0.2437314545454545,0.4029906363636367,3.5943342727272674,2.803352181818179,,0.15199699999999983,1.082745181818182,0.5448582727272726,2.5922269090909085,0.36666972727272745,0.1986849999999999,,0.11640436363636363,0.05190172727272726,1.2511608181818201,0.8627587272727274,0.000908909090909091,0.27500000275176717,PASS,1474.6306999999206,15.089140752750922,1438.5606999999998,1100,110.68970000000003,,,0.0018187272727272726,0.004545454545454545,,,0.004547090909090909,0.7366936363636363,,1.0037559090909092,0.9508579090909097,6.025651818181817,0.04818563636363637,3.5919771818181774,0.12892090909090903,4.674942818181823,6.627677181818173,0.020972727272727275,0.08647690909090909,0.08647690909090909,0.08647690909090909,0.08647690909090909,0.0,0.08283490909090908,0.0,0.07465054545454547,0.0,0.08647690909090909,,1.1907655454545456,6.627677181818173,1.1907655454545456,,0.043068181818181825,,,0.014572000000000003,0.01639009090909091,0.008180727272727272,0.001817818181818182,0.0027271818181818183,,,,,0.01274190909090909,,0.043068181818181825,,0.12093027272727265,23.072942090909088,0.0556674545456107,110.0,,,0.0018187272727272726,,,,0.004547090909090909,,,0.9891933636363638,0.9435201818181824,1.3575445454545463,0.04727654545454546,1.265080818181818,0.12430799999999995,1.170593545454546,2.748554181818178,0.020972727272727275,0.08647690909090909,0.08647690909090909,0.08647690909090909,0.08647690909090909,0.0,0.08283490909090908,0.0,0.07465054545454547,0.0,0.08647690909090909,,1.1907655454545456,2.748554181818178,1.1907655454545456,,0.043068181818181825,,,0.014572000000000003,0.01639009090909091,0.008180727272727272,0.001817818181818182,0.0027271818181818183,,,,,,,0.043068181818181825,,0.12093027272727265,8.604431181820091,8.667043909090918,0.0,0.4310604545458897
Current R3,12,0.6906132517838942,0.41858083588175315,0.30765524974515784,0.13670672782874624,0.5473355759429155,1.3096023445463816,3.0792944954128467,0.4539575942915393,0.4744612640163094,0.15642721712538224,1.2463080530071353,0.6271096839959227,2.962166666666664,0.46560937818552456,0.10233567787971462,0.0010192660550458715,0.2810352701325179,0.5766822629969415,1.0776039755351672,0.3475882772680937,0.0010228338430173292,1.9311000228826742,PASS,583.2707000003552,5.954857334470049,574.3130000000003,981,76.41919999999999,,,0.006116411824668705,0.35039245667686036,,0.010195820591233435,,0.27582966360856265,0.3729301732925587,1.1382153924566774,0.7562242609582059,7.63642507645259,0.04181926605504586,2.6614636085626953,0.11389816513761465,5.866948012232413,16.62707747196737,0.0234822629969419,0.05303445463812436,0.05303445463812436,0.05303445463812436,0.05303445463812436,0.0,0.05405372069317022,0.0,0.04691427115188583,0.0,0.05303445463812436,,0.4555176350662598,16.62707747196737,0.4534776758409795,0.0030642201834862382,0.015339143730886849,,0.002060142711518858,0.02043476044852191,0.022477981651376145,0.011262793068297656,0.0020381243628950054,0.00408572884811417,,,,,1.648265341488277,0.29885626911315005,0.01739928644240571,,0.13670672782874624,34.865553516819745,0.05916371051574447,98.1,,,0.006116411824668705,0.026693476044852192,,0.010195820591233435,,0.11138603465851174,0.3729301732925587,1.1259797145769628,0.7541855249745157,1.6810984709480128,0.04181926605504586,0.3625992864424056,0.10370448521916412,1.2354220183486238,4.502948521916411,0.0234822629969419,0.05303445463812436,0.05303445463812436,0.05303445463812436,0.05303445463812436,0.0,0.05405372069317022,0.0,0.04691427115188583,0.0,0.05303445463812436,,0.4555176350662598,4.502948521916411,0.4534776758409795,0.0030642201834862382,0.015339143730886849,,0.002060142711518858,0.02043476044852191,0.022477981651376145,0.011262793068297656,0.0020381243628950054,0.00408572884811417,,,,,0.13336391437308867,0.29885626911315005,0.01739928644240571,,0.13670672782874624,9.765533944957161,9.831239551478033,0.0,0.37095076453003245
Current R3,10,1.3043092997811823,0.6006811816192561,0.45091914660831556,0.13024693654266964,0.34352877461706754,0.4990252735229768,5.021575273522954,3.7742885120349965,,0.14224059080962806,1.0523878555798687,0.5530958424507657,2.853961159737419,0.6675249452954045,0.23091280087527347,0.0010943107221006564,0.16192571115973736,0.09191367614879652,1.7935294310722092,1.0944304157549243,0.0010946389496717724,0.4367000190068211,PASS,58.31620000003568,0.5300920389317084,51.0519,914,86.33160000000001,,,0.0021873085339168493,,,,0.0076587527352297595,0.636286214442013,,1.3801252735229745,1.3221753829321654,6.550732932166295,0.05034638949671772,3.4653993435448593,0.10768052516411374,4.999474726477019,8.446830634573304,0.01970054704595186,0.10724824945295405,0.10724824945295405,0.10724824945295405,0.10724824945295405,0.0,0.10506072210065646,0.0,0.0952165207877462,0.0,0.10724824945295405,,0.1455781181619256,8.446830634573304,0.14448096280087525,0.0010939824945295404,0.008755470459518602,,0.0021866520787746173,0.012035010940919038,0.012035010940919038,0.00437527352297593,0.0010946389496717724,0.005472210065645514,,,,,,,0.010942122538293216,,0.13024693654266964,26.342465754923428,0.05266137857583362,91.4,,,0.0021873085339168493,,,,0.0076587527352297595,,,1.3637138949671759,1.3101403719912463,1.4694403719912468,0.05034638949671772,0.5114207877461708,0.09892778993435444,1.3895362144420143,4.324805908096265,0.018606455142231946,0.10724824945295405,0.10724824945295405,0.10724824945295405,0.10724824945295405,0.0,0.10506072210065646,0.0,0.0952165207877462,0.0,0.10724824945295405,,0.1455781181619256,4.324805908096265,0.14448096280087525,0.0010939824945295404,0.008755470459518602,,0.0021866520787746173,0.012035010940919038,0.012035010940919038,0.00437527352297593,0.0010946389496717724,0.005472210065645514,,,,,,,0.010942122538293216,,0.13024693654266964,10.533771553608663,10.536938183807445,0.0,0.35496389496977726
Current R3,13,1.9132783154121857,1.192228315412187,0.737487813620071,0.1954616487455197,1.4074682795698934,3.1362258064516095,7.898794982078841,0.4780003584229391,1.1766689964157708,0.15137114695340506,1.1855310035842292,0.7560394265232977,3.7081996415770604,1.392592652329749,0.3179650537634407,0.0017915770609318996,0.6186335125448024,1.2686802867383518,3.0861150537634425,0.3667288530465951,0.0036071684587813627,0.8501000118503725,PASS,2599.630699999693,26.153551684345604,2560.7652000000035,558,29.130799999999997,,,0.0036465949820788527,0.6653010752688172,,0.008967025089605736,,0.2894146953405018,0.3268575268817204,2.373705376344086,1.709820430107526,9.050182616487472,0.0645516129032258,4.756144444444442,0.19639534050179214,5.837986021505373,24.37626827956994,0.01613548387096774,0.15621487455197133,0.15621487455197133,0.15621487455197133,0.15621487455197133,0.0,0.15263189964157706,0.0,0.1291594982078853,0.0,0.15621487455197133,,0.5262543010752686,24.37626827956994,0.5244636200716845,0.0035836917562724014,0.003590501792114695,,0.0017908602150537634,0.01971541218637993,0.01971541218637993,0.010758602150537633,,0.0035888888888888893,,,,,3.0330618279569874,0.3783682795698925,0.005381362007168459,,0.1954616487455197,48.38118960573465,0.0528455197336835,55.8,,,0.0036465949820788527,0.10467186379928313,,0.008967025089605736,,0.1060252688172043,0.3268575268817204,2.3396145161290325,1.702651971326164,2.4135247311827968,0.0645516129032258,0.8056073476702509,0.1587535842293907,1.8750537634408602,8.171188172043012,0.01613548387096774,0.15621487455197133,0.15621487455197133,0.15621487455197133,0.15621487455197133,0.0,0.15263189964157706,0.0,0.1291594982078853,0.0,0.15621487455197133,,0.5262543010752686,8.171188172043012,0.5244636200716845,0.0035836917562724014,0.003590501792114695,,0.0017908602150537634,0.01971541218637993,0.01971541218637993,0.010758602150537633,,0.0035888888888888893,,,,,0.5216093189964155,0.3783682795698925,0.005381362007168459,,0.1954616487455197,17.465796057342793,17.54708118279574,0.0,0.40402885305228925
Original traced baseline,08,,,,,,,,,,,,,,,,,,,,,,,PASS,,,,599,,0.0,0.0,0.0066729549248747905,0.018369115191986644,0.003373789649415693,0.0,0.005009515859766277,0.567984307178631,0.0,1.4436754590984944,1.318709348914858,22.26048146911517,0.04843088480801336,3.839757595993323,0.10587762938230383,6.690858931552583,12.256591986644402,0.020030550918196995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.256591986644402,0.10556227045075121,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06847896494156928,0.0,0.0,,0.0,0.15365242070116863,47.984413856427345,0.08938747913220482,59.9,0.0,0.0,0.0066729549248747905,0.010021869782971619,0.003373789649415693,0.0,0.005009515859766277,0.0,0.0,1.4233088480801304,1.310362103505843,1.5565106844741217,0.04843088480801336,0.5770212020033387,0.09586210350584307,1.6129135225375626,6.3119128547579315,0.01836110183639399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3119128547579315,0.10556227045075121,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030069949916527547,0.0,0.0,,0.0,0.15365242070116863,13.002155759600482,12.954683305509178,,3.6032218697828027
Original traced baseline,09,,,,,,,,,,,,,,,,,,,,,,,PASS,,,,628,,0.0,0.0,0.0015931528662420382,0.006369426751592357,0.004778662420382165,0.0,0.006370222929936305,0.8782347133757962,0.0,1.1310305732484067,0.9588511146496813,6.906041878980895,0.04457834394904458,3.721326592356689,0.14090573248407645,5.707478025477709,8.04829824840765,0.012732802547770702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04829824840765,0.8419367834394903,0.0015896496815286623,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,,0.0,0.11781210191082797,26.671243312101925,0.06377372611580318,62.8,0.0,0.0,0.0015931528662420382,0.0,0.004778662420382165,0.0,0.006370222929936305,0.0,0.0,1.1135146496815278,0.9492969745222928,1.324208439490446,0.04457834394904458,0.9774869426751591,0.13772101910828027,1.3279278662420393,3.3189754777070086,0.011140445859872613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3189754777070086,0.8419367834394903,0.0015896496815286623,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.11781210191082797,9.178809076432115,9.20485015923567,,6.681316082802676
Original traced baseline,10,,,,,,,,,,,,,,,,,,,,,,,PASS,,,,600,,0.0,0.0,0.0016666666666666668,0.0,0.003335166666666667,0.0,0.005003833333333332,0.6786286666666667,0.0,1.2558390000000008,1.0154348333333334,18.86497533333333,0.04668416666666667,3.498258666666669,0.13059416666666668,6.2494461666666625,8.762814166666676,0.02168583333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.762814166666676,0.115933,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.13170849999999995,39.84573233333334,0.09260200002017882,60.0,0.0,0.0,0.0016666666666666668,0.0,0.003335166666666667,0.0,0.005003833333333332,0.0,0.0,1.2423555000000008,1.0087681666666666,1.333721333333333,0.04668416666666667,0.49568133333333303,0.12892750000000003,1.5070293333333338,4.397857166666669,0.02168583333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.397857166666669,0.115933,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.13170849999999995,10.171321166664605,10.182710333333336,,6.402942333334731
Original traced baseline,11,,,,,,,,,,,,,,,,,,,,,,,PASS,,,,1048,,0.0,0.0,0.0028632633587786257,0.11460038167938932,0.0029341603053435117,0.007636354961832062,0.0,0.3786362595419847,0.0076257633587786255,1.1917890267175568,0.8148634541984733,21.506620324427455,0.05250916030534352,2.9883332061068706,0.11893406488549624,8.526824427480896,13.92099990458015,0.02100181297709924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.92099990458015,0.5870563931297712,0.00095543893129771,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4273774809160305,0.2673568702290078,,0.0,0.11838673664122137,49.14187538167934,0.11235400763671467,104.8,0.0,0.0,0.0028632633587786257,0.0,0.0029341603053435117,0.007636354961832062,0.0,0.0009534351145038168,0.0076257633587786255,1.1716852099236637,0.8091382633587786,1.6666707061068697,0.05250916030534352,0.5085196564885494,0.1179798664122138,1.3642749045801534,3.286155725190835,0.020047614503816796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.286155725190835,0.5870563931297712,0.00095543893129771,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2673568702290078,,0.0,0.11838673664122137,8.971346660306633,8.996981106870225,,0.4623426526709849
