run,save,scope,category,frames,weightMs,sampleCount,msPerFrame,shareOfSampledExecutionPct
Original traced baseline,08,render,legacy_guard_union,599,0.0,0,0.0,0.0
Original traced baseline,08,render,expanded_guard_union,599,0.0,0,0.0,0.0
Original traced baseline,08,render,expanded_guard_and_pbr_union,599,0.0,0,0.0,0.0
Original traced baseline,08,render,named_material_leaf,599,0.0,0,0.0,0.0
Original traced baseline,08,render,should_skip,599,0.0,0,0.0,0.0
Original traced baseline,08,render,probe,599,0.0,0,0.0,0.0
Original traced baseline,08,render,pbr_predicate,599,0.0,0,0.0,0.0
Original traced baseline,08,render,rejection_logger,599,0.0,0,0.0,0.0
Original traced baseline,08,render,logger_descendant_in_guard,599,0.0,0,0.0,0.0
Original traced baseline,08,process,legacy_guard_union,599,0.0,0,0.0,0.0
Original traced baseline,08,process,expanded_guard_union,599,0.0,0,0.0,0.0
Original traced baseline,08,process,expanded_guard_and_pbr_union,599,0.0,0,0.0,0.0
Original traced baseline,08,process,named_material_leaf,599,0.0,0,0.0,0.0
Original traced baseline,08,process,should_skip,599,0.0,0,0.0,0.0
Original traced baseline,08,process,probe,599,0.0,0,0.0,0.0
Original traced baseline,08,process,pbr_predicate,599,0.0,0,0.0,0.0
Original traced baseline,08,process,rejection_logger,599,0.0,0,0.0,0.0
Original traced baseline,08,process,logger_descendant_in_guard,599,0.0,0,0.0,0.0
Original traced baseline,11,render,legacy_guard_union,1048,0.0,0,0.0,0.0
Original traced baseline,11,render,expanded_guard_union,1048,0.0,0,0.0,0.0
Original traced baseline,11,render,expanded_guard_and_pbr_union,1048,0.0,0,0.0,0.0
Original traced baseline,11,render,named_material_leaf,1048,0.0,0,0.0,0.0
Original traced baseline,11,render,should_skip,1048,0.0,0,0.0,0.0
Original traced baseline,11,render,probe,1048,0.0,0,0.0,0.0
Original traced baseline,11,render,pbr_predicate,1048,0.0,0,0.0,0.0
Original traced baseline,11,render,rejection_logger,1048,0.0,0,0.0,0.0
Original traced baseline,11,render,logger_descendant_in_guard,1048,0.0,0,0.0,0.0
Original traced baseline,11,process,legacy_guard_union,1048,0.0,0,0.0,0.0
Original traced baseline,11,process,expanded_guard_union,1048,0.0,0,0.0,0.0
Original traced baseline,11,process,expanded_guard_and_pbr_union,1048,0.0,0,0.0,0.0
Original traced baseline,11,process,named_material_leaf,1048,0.0,0,0.0,0.0
Original traced baseline,11,process,should_skip,1048,0.0,0,0.0,0.0
Original traced baseline,11,process,probe,1048,0.0,0,0.0,0.0
Original traced baseline,11,process,pbr_predicate,1048,0.0,0,0.0,0.0
Original traced baseline,11,process,rejection_logger,1048,0.0,0,0.0,0.0
Original traced baseline,11,process,logger_descendant_in_guard,1048,0.0,0,0.0,0.0
Original traced baseline,09,render,legacy_guard_union,628,0.0,0,0.0,0.0
Original traced baseline,09,render,expanded_guard_union,628,0.0,0,0.0,0.0
Original traced baseline,09,render,expanded_guard_and_pbr_union,628,0.0,0,0.0,0.0
Original traced baseline,09,render,named_material_leaf,628,0.0,0,0.0,0.0
Original traced baseline,09,render,should_skip,628,0.0,0,0.0,0.0
Original traced baseline,09,render,probe,628,0.0,0,0.0,0.0
Original traced baseline,09,render,pbr_predicate,628,0.0,0,0.0,0.0
Original traced baseline,09,render,rejection_logger,628,0.0,0,0.0,0.0
Original traced baseline,09,render,logger_descendant_in_guard,628,0.0,0,0.0,0.0
Original traced baseline,09,process,legacy_guard_union,628,0.0,0,0.0,0.0
Original traced baseline,09,process,expanded_guard_union,628,0.0,0,0.0,0.0
Original traced baseline,09,process,expanded_guard_and_pbr_union,628,0.0,0,0.0,0.0
Original traced baseline,09,process,named_material_leaf,628,0.0,0,0.0,0.0
Original traced baseline,09,process,should_skip,628,0.0,0,0.0,0.0
Original traced baseline,09,process,probe,628,0.0,0,0.0,0.0
Original traced baseline,09,process,pbr_predicate,628,0.0,0,0.0,0.0
Original traced baseline,09,process,rejection_logger,628,0.0,0,0.0,0.0
Original traced baseline,09,process,logger_descendant_in_guard,628,0.0,0,0.0,0.0
Original traced baseline,12,render,legacy_guard_union,1058,0.0,0,0.0,0.0
Original traced baseline,12,render,expanded_guard_union,1058,0.0,0,0.0,0.0
Original traced baseline,12,render,expanded_guard_and_pbr_union,1058,0.0,0,0.0,0.0
Original traced baseline,12,render,named_material_leaf,1058,0.0,0,0.0,0.0
Original traced baseline,12,render,should_skip,1058,0.0,0,0.0,0.0
Original traced baseline,12,render,probe,1058,0.0,0,0.0,0.0
Original traced baseline,12,render,pbr_predicate,1058,0.0,0,0.0,0.0
Original traced baseline,12,render,rejection_logger,1058,0.0,0,0.0,0.0
Original traced baseline,12,render,logger_descendant_in_guard,1058,0.0,0,0.0,0.0
Original traced baseline,12,process,legacy_guard_union,1058,0.0,0,0.0,0.0
Original traced baseline,12,process,expanded_guard_union,1058,0.0,0,0.0,0.0
Original traced baseline,12,process,expanded_guard_and_pbr_union,1058,0.0,0,0.0,0.0
Original traced baseline,12,process,named_material_leaf,1058,0.0,0,0.0,0.0
Original traced baseline,12,process,should_skip,1058,0.0,0,0.0,0.0
Original traced baseline,12,process,probe,1058,0.0,0,0.0,0.0
Original traced baseline,12,process,pbr_predicate,1058,0.0,0,0.0,0.0
Original traced baseline,12,process,rejection_logger,1058,0.0,0,0.0,0.0
Original traced baseline,12,process,logger_descendant_in_guard,1058,0.0,0,0.0,0.0
Original traced baseline,10,render,legacy_guard_union,600,0.0,0,0.0,0.0
Original traced baseline,10,render,expanded_guard_union,600,0.0,0,0.0,0.0
Original traced baseline,10,render,expanded_guard_and_pbr_union,600,0.0,0,0.0,0.0
Original traced baseline,10,render,named_material_leaf,600,0.0,0,0.0,0.0
Original traced baseline,10,render,should_skip,600,0.0,0,0.0,0.0
Original traced baseline,10,render,probe,600,0.0,0,0.0,0.0
Original traced baseline,10,render,pbr_predicate,600,0.0,0,0.0,0.0
Original traced baseline,10,render,rejection_logger,600,0.0,0,0.0,0.0
Original traced baseline,10,render,logger_descendant_in_guard,600,0.0,0,0.0,0.0
Original traced baseline,10,process,legacy_guard_union,600,0.0,0,0.0,0.0
Original traced baseline,10,process,expanded_guard_union,600,0.0,0,0.0,0.0
Original traced baseline,10,process,expanded_guard_and_pbr_union,600,0.0,0,0.0,0.0
Original traced baseline,10,process,named_material_leaf,600,0.0,0,0.0,0.0
Original traced baseline,10,process,should_skip,600,0.0,0,0.0,0.0
Original traced baseline,10,process,probe,600,0.0,0,0.0,0.0
Original traced baseline,10,process,pbr_predicate,600,0.0,0,0.0,0.0
Original traced baseline,10,process,rejection_logger,600,0.0,0,0.0,0.0
Original traced baseline,10,process,logger_descendant_in_guard,600,0.0,0,0.0,0.0
Original traced baseline,13,render,legacy_guard_union,599,0.0,0,0.0,0.0
Original traced baseline,13,render,expanded_guard_union,599,0.0,0,0.0,0.0
Original traced baseline,13,render,expanded_guard_and_pbr_union,599,0.0,0,0.0,0.0
Original traced baseline,13,render,named_material_leaf,599,0.0,0,0.0,0.0
Original traced baseline,13,render,should_skip,599,0.0,0,0.0,0.0
Original traced baseline,13,render,probe,599,0.0,0,0.0,0.0
Original traced baseline,13,render,pbr_predicate,599,0.0,0,0.0,0.0
Original traced baseline,13,render,rejection_logger,599,0.0,0,0.0,0.0
Original traced baseline,13,render,logger_descendant_in_guard,599,0.0,0,0.0,0.0
Original traced baseline,13,process,legacy_guard_union,599,0.0,0,0.0,0.0
Original traced baseline,13,process,expanded_guard_union,599,0.0,0,0.0,0.0
Original traced baseline,13,process,expanded_guard_and_pbr_union,599,0.0,0,0.0,0.0
Original traced baseline,13,process,named_material_leaf,599,0.0,0,0.0,0.0
Original traced baseline,13,process,should_skip,599,0.0,0,0.0,0.0
Original traced baseline,13,process,probe,599,0.0,0,0.0,0.0
Original traced baseline,13,process,pbr_predicate,599,0.0,0,0.0,0.0
Original traced baseline,13,process,rejection_logger,599,0.0,0,0.0,0.0
Original traced baseline,13,process,logger_descendant_in_guard,599,0.0,0,0.0,0.0
Native-hook correction,08,render,legacy_guard_union,593,73.02120000000001,73,0.12313861720067455,0.8418963053292593
Native-hook correction,08,render,expanded_guard_union,593,73.02120000000001,73,0.12313861720067455,0.8418963053292593
Native-hook correction,08,render,expanded_guard_and_pbr_union,593,73.02120000000001,73,0.12313861720067455,0.8418963053292593
Native-hook correction,08,render,named_material_leaf,593,71.0215,71,0.1197664418212479,0.8188408085452169
Native-hook correction,08,render,should_skip,593,73.02120000000001,73,0.12313861720067455,0.8418963053292593
Native-hook correction,08,render,probe,593,48.022099999999995,48,0.08098161888701517,0.5536697365169596
Native-hook correction,08,render,pbr_predicate,593,0.0,0,0.0,0.0
Native-hook correction,08,render,rejection_logger,593,0.0,0,0.0,0.0
Native-hook correction,08,render,logger_descendant_in_guard,593,0.0,0,0.0,0.0
Native-hook correction,08,process,legacy_guard_union,593,73.02120000000001,73,0.12313861720067455,0.25116944767535443
Native-hook correction,08,process,expanded_guard_union,593,73.02120000000001,73,0.12313861720067455,0.25116944767535443
Native-hook correction,08,process,expanded_guard_and_pbr_union,593,73.02120000000001,73,0.12313861720067455,0.25116944767535443
Native-hook correction,08,process,named_material_leaf,593,71.0215,71,0.1197664418212479,0.24429112268868744
Native-hook correction,08,process,should_skip,593,73.02120000000001,73,0.12313861720067455,0.25116944767535443
Native-hook correction,08,process,probe,593,48.022099999999995,48,0.08098161888701517,0.1651805822584487
Native-hook correction,08,process,pbr_predicate,593,0.0,0,0.0,0.0
Native-hook correction,08,process,rejection_logger,593,0.0,0,0.0,0.0
Native-hook correction,08,process,logger_descendant_in_guard,593,0.0,0,0.0,0.0
Native-hook correction,11,render,legacy_guard_union,975,42.51500000000001,42,0.04360512820512821,0.47490715796846256
Native-hook correction,11,render,expanded_guard_union,975,42.51500000000001,42,0.04360512820512821,0.47490715796846256
Native-hook correction,11,render,expanded_guard_and_pbr_union,975,42.51500000000001,42,0.04360512820512821,0.47490715796846256
Native-hook correction,11,render,named_material_leaf,975,38.516400000000004,38,0.039504000000000004,0.4302414220669526
Native-hook correction,11,render,should_skip,975,42.51500000000001,42,0.04360512820512821,0.47490715796846256
Native-hook correction,11,render,probe,975,32.35339999999999,32,0.033182974358974354,0.3613985944870481
Native-hook correction,11,render,pbr_predicate,975,0.0,0,0.0,0.0
Native-hook correction,11,render,rejection_logger,975,0.0,0,0.0,0.0
Native-hook correction,11,render,logger_descendant_in_guard,975,0.0,0,0.0,0.0
Native-hook correction,11,process,legacy_guard_union,975,42.51500000000001,42,0.04360512820512821,0.08653398541523703
Native-hook correction,11,process,expanded_guard_union,975,42.51500000000001,42,0.04360512820512821,0.08653398541523703
Native-hook correction,11,process,expanded_guard_and_pbr_union,975,42.51500000000001,42,0.04360512820512821,0.08653398541523703
Native-hook correction,11,process,named_material_leaf,975,38.516400000000004,38,0.039504000000000004,0.0783953333140641
Native-hook correction,11,process,should_skip,975,42.51500000000001,42,0.04360512820512821,0.08653398541523703
Native-hook correction,11,process,probe,975,32.35339999999999,32,0.033182974358974354,0.06585131468266091
Native-hook correction,11,process,pbr_predicate,975,0.0,0,0.0,0.0
Native-hook correction,11,process,rejection_logger,975,0.0,0,0.0,0.0
Native-hook correction,11,process,logger_descendant_in_guard,975,0.0,0,0.0,0.0
Native-hook correction,09,render,legacy_guard_union,665,79.09889999999999,79,0.11894571428571427,1.1414249181171372
Native-hook correction,09,render,expanded_guard_union,665,79.09889999999999,79,0.11894571428571427,1.1414249181171372
Native-hook correction,09,render,expanded_guard_and_pbr_union,665,79.09889999999999,79,0.11894571428571427,1.1414249181171372
Native-hook correction,09,render,named_material_leaf,665,75.1039,75,0.1129381954887218,1.0837756644880987
Native-hook correction,09,render,should_skip,665,79.09889999999999,79,0.11894571428571427,1.1414249181171372
Native-hook correction,09,render,probe,665,61.05809999999999,61,0.09181669172932329,0.8810898355462334
Native-hook correction,09,render,pbr_predicate,665,0.0,0,0.0,0.0
Native-hook correction,09,render,rejection_logger,665,0.0,0,0.0,0.0
Native-hook correction,09,render,logger_descendant_in_guard,665,0.0,0,0.0,0.0
Native-hook correction,09,process,legacy_guard_union,665,79.09889999999999,79,0.11894571428571427,0.4106390061646132
Native-hook correction,09,process,expanded_guard_union,665,79.09889999999999,79,0.11894571428571427,0.4106390061646132
Native-hook correction,09,process,expanded_guard_and_pbr_union,665,79.09889999999999,79,0.11894571428571427,0.4106390061646132
Native-hook correction,09,process,named_material_leaf,665,75.1039,75,0.1129381954887218,0.3898991118092223
Native-hook correction,09,process,should_skip,665,79.09889999999999,79,0.11894571428571427,0.4106390061646132
Native-hook correction,09,process,probe,665,61.05809999999999,61,0.09181669172932329,0.3169808619626767
Native-hook correction,09,process,pbr_predicate,665,0.0,0,0.0,0.0
Native-hook correction,09,process,rejection_logger,665,0.0,0,0.0,0.0
Native-hook correction,09,process,logger_descendant_in_guard,665,0.0,0,0.0,0.0
Native-hook correction,12,render,legacy_guard_union,1003,28.084999999999997,28,0.02800099700897308,0.29458611762317505
Native-hook correction,12,render,expanded_guard_union,1003,28.084999999999997,28,0.02800099700897308,0.29458611762317505
Native-hook correction,12,render,expanded_guard_and_pbr_union,1003,28.084999999999997,28,0.02800099700897308,0.29458611762317505
Native-hook correction,12,render,named_material_leaf,1003,26.0789,26,0.026000897308075775,0.27354395239035145
Native-hook correction,12,render,should_skip,1003,28.084999999999997,28,0.02800099700897308,0.29458611762317505
Native-hook correction,12,render,probe,1003,20.0737,20,0.020013659022931205,0.21055486378252908
Native-hook correction,12,render,pbr_predicate,1003,0.0,0,0.0,0.0
Native-hook correction,12,render,rejection_logger,1003,0.0,0,0.0,0.0
Native-hook correction,12,render,logger_descendant_in_guard,1003,0.0,0,0.0,0.0
Native-hook correction,12,process,legacy_guard_union,1003,28.084999999999997,28,0.02800099700897308,0.07882656648448642
Native-hook correction,12,process,expanded_guard_union,1003,28.084999999999997,28,0.02800099700897308,0.07882656648448642
Native-hook correction,12,process,expanded_guard_and_pbr_union,1003,28.084999999999997,28,0.02800099700897308,0.07882656648448642
Native-hook correction,12,process,named_material_leaf,1003,26.0789,26,0.026000897308075775,0.07319601725804784
Native-hook correction,12,process,should_skip,1003,28.084999999999997,28,0.02800099700897308,0.07882656648448642
Native-hook correction,12,process,probe,1003,20.0737,20,0.020013659022931205,0.056341137533901915
Native-hook correction,12,process,pbr_predicate,1003,0.0,0,0.0,0.0
Native-hook correction,12,process,rejection_logger,1003,0.0,0,0.0,0.0
Native-hook correction,12,process,logger_descendant_in_guard,1003,0.0,0,0.0,0.0
Native-hook correction,10,render,legacy_guard_union,600,76.98410000000001,77,0.12830683333333334,1.108027248591891
Native-hook correction,10,render,expanded_guard_union,600,76.98410000000001,77,0.12830683333333334,1.108027248591891
Native-hook correction,10,render,expanded_guard_and_pbr_union,600,76.98410000000001,77,0.12830683333333334,1.108027248591891
Native-hook correction,10,render,named_material_leaf,600,73.983,74,0.12330500000000001,1.064832607415997
Native-hook correction,10,render,should_skip,600,76.98410000000001,77,0.12830683333333334,1.108027248591891
Native-hook correction,10,render,probe,600,61.988200000000006,62,0.10331366666666668,0.892192214901049
Native-hook correction,10,render,pbr_predicate,600,0.0,0,0.0,0.0
Native-hook correction,10,render,rejection_logger,600,0.0,0,0.0,0.0
Native-hook correction,10,render,logger_descendant_in_guard,600,0.0,0,0.0,0.0
Native-hook correction,10,process,legacy_guard_union,600,76.98410000000001,77,0.12830683333333334,0.28970885408138114
Native-hook correction,10,process,expanded_guard_union,600,76.98410000000001,77,0.12830683333333334,0.28970885408138114
Native-hook correction,10,process,expanded_guard_and_pbr_union,600,76.98410000000001,77,0.12830683333333334,0.28970885408138114
Native-hook correction,10,process,named_material_leaf,600,73.983,74,0.12330500000000001,0.2784150253299424
Native-hook correction,10,process,should_skip,600,76.98410000000001,77,0.12830683333333334,0.28970885408138114
Native-hook correction,10,process,probe,600,61.988200000000006,62,0.10331366666666668,0.2332758373296235
Native-hook correction,10,process,pbr_predicate,600,0.0,0,0.0,0.0
Native-hook correction,10,process,rejection_logger,600,0.0,0,0.0,0.0
Native-hook correction,10,process,logger_descendant_in_guard,600,0.0,0,0.0,0.0
Native-hook correction,13,render,legacy_guard_union,578,63.1177,63,0.10920017301038062,0.6685794894667233
Native-hook correction,13,render,expanded_guard_union,578,63.1177,63,0.10920017301038062,0.6685794894667233
Native-hook correction,13,render,expanded_guard_and_pbr_union,578,63.1177,63,0.10920017301038062,0.6685794894667233
Native-hook correction,13,render,named_material_leaf,578,61.117000000000004,61,0.10573875432525952,0.6473869082323617
Native-hook correction,13,render,should_skip,578,63.1177,63,0.10920017301038062,0.6685794894667233
Native-hook correction,13,render,probe,578,56.1203,56,0.0970939446366782,0.5944589476916832
Native-hook correction,13,render,pbr_predicate,578,0.0,0,0.0,0.0
Native-hook correction,13,render,rejection_logger,578,0.0,0,0.0,0.0
Native-hook correction,13,render,logger_descendant_in_guard,578,0.0,0,0.0,0.0
Native-hook correction,13,process,legacy_guard_union,578,63.1177,63,0.10920017301038062,0.2372533591076856
Native-hook correction,13,process,expanded_guard_union,578,63.1177,63,0.10920017301038062,0.2372533591076856
Native-hook correction,13,process,expanded_guard_and_pbr_union,578,63.1177,63,0.10920017301038062,0.2372533591076856
Native-hook correction,13,process,named_material_leaf,578,61.117000000000004,61,0.10573875432525952,0.22973292037866436
Native-hook correction,13,process,should_skip,578,63.1177,63,0.10920017301038062,0.2372533591076856
Native-hook correction,13,process,probe,578,56.1203,56,0.0970939446366782,0.21095080602003952
Native-hook correction,13,process,pbr_predicate,578,0.0,0,0.0,0.0
Native-hook correction,13,process,rejection_logger,578,0.0,0,0.0,0.0
Native-hook correction,13,process,logger_descendant_in_guard,578,0.0,0,0.0,0.0
Partial PR93 reversal repeat,08,render,legacy_guard_union,604,63.04610000000002,63,0.1043809602649007,0.7294246541717423
Partial PR93 reversal repeat,08,render,expanded_guard_union,604,63.04610000000002,63,0.1043809602649007,0.7294246541717423
Partial PR93 reversal repeat,08,render,expanded_guard_and_pbr_union,604,63.04610000000002,63,0.1043809602649007,0.7294246541717423
Partial PR93 reversal repeat,08,render,named_material_leaf,604,55.047300000000014,55,0.09113791390728479,0.6368809135789232
Partial PR93 reversal repeat,08,render,should_skip,604,63.04610000000002,63,0.1043809602649007,0.7294246541717423
Partial PR93 reversal repeat,08,render,probe,604,43.0524,43,0.07127880794701986,0.4981034827096919
Partial PR93 reversal repeat,08,render,pbr_predicate,604,0.0,0,0.0,0.0
Partial PR93 reversal repeat,08,render,rejection_logger,604,0.0,0,0.0,0.0
Partial PR93 reversal repeat,08,render,logger_descendant_in_guard,604,0.0,0,0.0,0.0
Partial PR93 reversal repeat,08,process,legacy_guard_union,604,63.04610000000002,63,0.1043809602649007,0.21215477414281472
Partial PR93 reversal repeat,08,process,expanded_guard_union,604,63.04610000000002,63,0.1043809602649007,0.21215477414281472
Partial PR93 reversal repeat,08,process,expanded_guard_and_pbr_union,604,63.04610000000002,63,0.1043809602649007,0.21215477414281472
Partial PR93 reversal repeat,08,process,named_material_leaf,604,55.047300000000014,55,0.09113791390728479,0.18523822248595495
Partial PR93 reversal repeat,08,process,should_skip,604,63.04610000000002,63,0.1043809602649007,0.21215477414281472
Partial PR93 reversal repeat,08,process,probe,604,43.0524,43,0.07127880794701986,0.1448744997439352
Partial PR93 reversal repeat,08,process,pbr_predicate,604,0.0,0,0.0,0.0
Partial PR93 reversal repeat,08,process,rejection_logger,604,0.0,0,0.0,0.0
Partial PR93 reversal repeat,08,process,logger_descendant_in_guard,604,0.0,0,0.0,0.0
Partial PR93 reversal repeat,11,render,legacy_guard_union,1076,44.19239999999999,44,0.04107100371747211,0.4823556169962544
Partial PR93 reversal repeat,11,render,expanded_guard_union,1076,44.19239999999999,44,0.04107100371747211,0.4823556169962544
Partial PR93 reversal repeat,11,render,expanded_guard_and_pbr_union,1076,44.19239999999999,44,0.04107100371747211,0.4823556169962544
Partial PR93 reversal repeat,11,render,named_material_leaf,1076,40.1825,40,0.037344330855018586,0.43858796037219056
Partial PR93 reversal repeat,11,render,should_skip,1076,44.19239999999999,44,0.04107100371747211,0.4823556169962544
Partial PR93 reversal repeat,11,render,probe,1076,34.1937,34,0.03177853159851301,0.37322080857533935
Partial PR93 reversal repeat,11,render,pbr_predicate,1076,0.0,0,0.0,0.0
Partial PR93 reversal repeat,11,render,rejection_logger,1076,0.0,0,0.0,0.0
Partial PR93 reversal repeat,11,render,logger_descendant_in_guard,1076,0.0,0,0.0,0.0
Partial PR93 reversal repeat,11,process,legacy_guard_union,1076,44.19239999999999,44,0.04107100371747211,0.08567714169264722
Partial PR93 reversal repeat,11,process,expanded_guard_union,1076,44.19239999999999,44,0.04107100371747211,0.08567714169264722
Partial PR93 reversal repeat,11,process,expanded_guard_and_pbr_union,1076,44.19239999999999,44,0.04107100371747211,0.08567714169264722
Partial PR93 reversal repeat,11,process,named_material_leaf,1076,40.1825,40,0.037344330855018586,0.0779030273545858
Partial PR93 reversal repeat,11,process,should_skip,1076,44.19239999999999,44,0.04107100371747211,0.08567714169264722
Partial PR93 reversal repeat,11,process,probe,1076,34.1937,34,0.03177853159851301,0.0662923597699123
Partial PR93 reversal repeat,11,process,pbr_predicate,1076,0.0,0,0.0,0.0
Partial PR93 reversal repeat,11,process,rejection_logger,1076,0.0,0,0.0,0.0
Partial PR93 reversal repeat,11,process,logger_descendant_in_guard,1076,0.0,0,0.0,0.0
Partial PR93 reversal repeat,09,render,legacy_guard_union,727,87.1836,87,0.11992242090784044,1.0887051245174713
Partial PR93 reversal repeat,09,render,expanded_guard_union,727,87.1836,87,0.11992242090784044,1.0887051245174713
Partial PR93 reversal repeat,09,render,expanded_guard_and_pbr_union,727,87.1836,87,0.11992242090784044,1.0887051245174713
Partial PR93 reversal repeat,09,render,named_material_leaf,727,82.1764,82,0.11303493810178818,1.0261777191398096
Partial PR93 reversal repeat,09,render,should_skip,727,87.1836,87,0.11992242090784044,1.0887051245174713
Partial PR93 reversal repeat,09,render,probe,727,65.18350000000001,65,0.08966093535075655,0.8139788960766084
Partial PR93 reversal repeat,09,render,pbr_predicate,727,0.0,0,0.0,0.0
Partial PR93 reversal repeat,09,render,rejection_logger,727,0.0,0,0.0,0.0
Partial PR93 reversal repeat,09,render,logger_descendant_in_guard,727,0.0,0,0.0,0.0
Partial PR93 reversal repeat,09,process,legacy_guard_union,727,87.1836,87,0.11992242090784044,0.4045274318036113
Partial PR93 reversal repeat,09,process,expanded_guard_union,727,87.1836,87,0.11992242090784044,0.4045274318036113
Partial PR93 reversal repeat,09,process,expanded_guard_and_pbr_union,727,87.1836,87,0.11992242090784044,0.4045274318036113
Partial PR93 reversal repeat,09,process,named_material_leaf,727,82.1764,82,0.11303493810178818,0.38129428065446114
Partial PR93 reversal repeat,09,process,should_skip,727,87.1836,87,0.11992242090784044,0.4045274318036113
Partial PR93 reversal repeat,09,process,probe,727,65.18350000000001,65,0.08966093535075655,0.30244809632741365
Partial PR93 reversal repeat,09,process,pbr_predicate,727,0.0,0,0.0,0.0
Partial PR93 reversal repeat,09,process,rejection_logger,727,0.0,0,0.0,0.0
Partial PR93 reversal repeat,09,process,logger_descendant_in_guard,727,0.0,0,0.0,0.0
Partial PR93 reversal repeat,12,render,legacy_guard_union,995,28.118600000000004,28,0.02825989949748744,0.30025382962822006
Partial PR93 reversal repeat,12,render,expanded_guard_union,995,28.118600000000004,28,0.02825989949748744,0.30025382962822006
Partial PR93 reversal repeat,12,render,expanded_guard_and_pbr_union,995,28.118600000000004,28,0.02825989949748744,0.30025382962822006
Partial PR93 reversal repeat,12,render,named_material_leaf,995,23.104200000000002,23,0.02322030150753769,0.24670945674736014
Partial PR93 reversal repeat,12,render,should_skip,995,28.118600000000004,28,0.02825989949748744,0.30025382962822006
Partial PR93 reversal repeat,12,render,probe,995,21.0886,21,0.02119457286432161,0.2251866348786099
Partial PR93 reversal repeat,12,render,pbr_predicate,995,0.0,0,0.0,0.0
Partial PR93 reversal repeat,12,render,rejection_logger,995,0.0,0,0.0,0.0
Partial PR93 reversal repeat,12,render,logger_descendant_in_guard,995,0.0,0,0.0,0.0
Partial PR93 reversal repeat,12,process,legacy_guard_union,995,28.118600000000004,28,0.02825989949748744,0.079751544891566
Partial PR93 reversal repeat,12,process,expanded_guard_union,995,28.118600000000004,28,0.02825989949748744,0.079751544891566
Partial PR93 reversal repeat,12,process,expanded_guard_and_pbr_union,995,28.118600000000004,28,0.02825989949748744,0.079751544891566
Partial PR93 reversal repeat,12,process,named_material_leaf,995,23.104200000000002,23,0.02322030150753769,0.06552942335264623
Partial PR93 reversal repeat,12,process,should_skip,995,28.118600000000004,28,0.02825989949748744,0.079751544891566
Partial PR93 reversal repeat,12,process,probe,995,21.0886,21,0.02119457286432161,0.059812665979112695
Partial PR93 reversal repeat,12,process,pbr_predicate,995,0.0,0,0.0,0.0
Partial PR93 reversal repeat,12,process,rejection_logger,995,0.0,0,0.0,0.0
Partial PR93 reversal repeat,12,process,logger_descendant_in_guard,995,0.0,0,0.0,0.0
Partial PR93 reversal repeat,10,render,legacy_guard_union,600,81.07,81,0.13511666666666666,1.2282268497873607
Partial PR93 reversal repeat,10,render,expanded_guard_union,600,81.07,81,0.13511666666666666,1.2282268497873607
Partial PR93 reversal repeat,10,render,expanded_guard_and_pbr_union,600,81.07,81,0.13511666666666666,1.2282268497873607
Partial PR93 reversal repeat,10,render,named_material_leaf,600,79.07539999999999,79,0.13179233333333332,1.198008257526526
Partial PR93 reversal repeat,10,render,should_skip,600,81.07,81,0.13511666666666666,1.2282268497873607
Partial PR93 reversal repeat,10,render,probe,600,75.0793,75,0.12513216666666668,1.1374665366132999
Partial PR93 reversal repeat,10,render,pbr_predicate,600,0.0,0,0.0,0.0
Partial PR93 reversal repeat,10,render,rejection_logger,600,0.0,0,0.0,0.0
Partial PR93 reversal repeat,10,render,logger_descendant_in_guard,600,0.0,0,0.0,0.0
Partial PR93 reversal repeat,10,process,legacy_guard_union,600,81.07,81,0.13511666666666666,0.32219236232095727
Partial PR93 reversal repeat,10,process,expanded_guard_union,600,81.07,81,0.13511666666666666,0.32219236232095727
Partial PR93 reversal repeat,10,process,expanded_guard_and_pbr_union,600,81.07,81,0.13511666666666666,0.32219236232095727
Partial PR93 reversal repeat,10,process,named_material_leaf,600,79.07539999999999,79,0.13179233333333332,0.3142653253666538
Partial PR93 reversal repeat,10,process,should_skip,600,81.07,81,0.13511666666666666,0.32219236232095727
Partial PR93 reversal repeat,10,process,probe,600,75.0793,75,0.12513216666666668,0.29838382914029665
Partial PR93 reversal repeat,10,process,pbr_predicate,600,0.0,0,0.0,0.0
Partial PR93 reversal repeat,10,process,rejection_logger,600,0.0,0,0.0,0.0
Partial PR93 reversal repeat,10,process,logger_descendant_in_guard,600,0.0,0,0.0,0.0
Partial PR93 reversal repeat,13,render,legacy_guard_union,576,70.19220000000001,70,0.12186145833333335,0.7537350756756781
Partial PR93 reversal repeat,13,render,expanded_guard_union,576,70.19220000000001,70,0.12186145833333335,0.7537350756756781
Partial PR93 reversal repeat,13,render,expanded_guard_and_pbr_union,576,70.19220000000001,70,0.12186145833333335,0.7537350756756781
Partial PR93 reversal repeat,13,render,named_material_leaf,576,64.17570000000002,64,0.11141614583333337,0.6891289359222197
Partial PR93 reversal repeat,13,render,should_skip,576,70.19220000000001,70,0.12186145833333335,0.7537350756756781
Partial PR93 reversal repeat,13,render,probe,576,52.08040000000001,52,0.09041736111111114,0.5592476690461274
Partial PR93 reversal repeat,13,render,pbr_predicate,576,0.0,0,0.0,0.0
Partial PR93 reversal repeat,13,render,rejection_logger,576,0.0,0,0.0,0.0
Partial PR93 reversal repeat,13,render,logger_descendant_in_guard,576,0.0,0,0.0,0.0
